"id_name","NewCasesStudents","NewCasesTeachers","NewCasesStaff","Norm.New.Stud","share_inperson","share_hybrid","share_virtual","year","pupil_count_tot","per_federal_exp","per_state_local_exp","per_fed_state_local_exp","num_princ","num_teach","num_counselors","num_social","per_turn_all","per_turn_five_yrs","per_free_lunch","per_reduced_lunch","ELA_per_prof.18","math_per_prof.18","entity_name","student_teacher_ratio","district_name","report_school_year","Princ_Sal","Teacher_Sal"
110701060000,69,10,10,33.7243401759531,0.49691125625,0.503088746625,0,2021,1853,638,18507,19145,4,165,5,4,6,4,37,4,87,90,"HOMER CSD",11.230303030303,"HOMER CSD","2020-21",155809.4,62864.04848
110901040000,13,7,7,17.9310344827586,0.2071820125,0.77606408625,0.016753905,2021,637,858,24106,24965,2,73,2,3,4,9,49,2,86,83,"MARATHON CSD",8.72602739726027,"MARATHON CSD","2020-21",104819,61816.87671
120102040000,1,0,0,10.752688172043,1,0,0,2021,61,1594,49421,51015,1,17,1,0,0,0,30,0,67,67,"ANDES CSD",3.58823529411765,"ANDES CSD","2020-21",168157,55961.76471
120301040000,16,3,6,62.2568093385214,0.936154714285714,0,0.0638452871428571,2021,237,2549,30389,32938,1,38,1,0,3,0,39,1,89,95,"DOWNSVILLE CSD",6.23684210526316,"DOWNSVILLE CSD","2020-21",94049.5,56999.10526
120401040000,10,3,1,26.1780104712042,0.864255752857143,0,0.135744242857143,2021,387,2285,20821,23105,0,42,2,0,8,13,53,2,90,90,"CHARLOTTE VALLEY CSD",9.21428571428571,"CHARLOTTE VALLEY CSD","2020-21",NA,59106.69048
120501040000,23,0,3,34.2771982116244,0.138295387142857,0.804050739,0.0576538728571429,2021,715,0,22435,22435,2,59,4,0,8,10,33,4,84,79,"DELAWARE ACADEMY CSD AT DELHI",12.1186440677966,"DELAWARE ACADEMY CSD AT DELHI","2020-21",96109,59942.05085
120701040000,4,1,5,16.7364016736402,0.2,0.800000001666667,0,2021,234,1376,24755,26131,1,28,1,1,4,0,46,1,100,100,"FRANKLIN CSD",8.35714285714286,"FRANKLIN CSD","2020-21",87950,52817.28571
120906040000,14,3,3,36.6492146596859,0.279452942,0.630717796,0.089829248,2021,309,1445,28240,29685,1,39,2,0,8,25,43,5,86,86,"HANCOCK CSD",7.92307692307692,"HANCOCK CSD","2020-21",106328,55437.92308
121401040000,7,1,2,17.1990171990172,0.135301256,0.864698744,0,2021,331,1240,24150,25390,1,42,2,0,13,20,51,2,86,81,"MARGARETVILLE CSD",7.88095238095238,"MARGARETVILLE CSD","2020-21",103809,56349.88095
121502040000,16,3,6,52.6315789473684,0.5568287162,0,0.443171268,2021,250,4812,27113,31925,1,35,1,0,11,14,36,0,100,100,"ROXBURY CSD",7.14285714285714,"ROXBURY CSD","2020-21",98263,60562.64706
121601060000,75,5,5,81.5217391304348,0.52161849,0.478381504,0,2021,1037,804,19448,20252,2,86,5,1,8,5,49,0,88,91,"SIDNEY CSD",12.0581395348837,"SIDNEY CSD","2020-21",100501,60009.40698
121701040000,12,2,2,40.4040404040404,0.617380272857143,0.225179187142857,0.157440534285714,2021,250,1715,27975,29690,1,28,2,0,14,0,43,8,90,85,"STAMFORD CSD",8.92857142857143,"STAMFORD CSD","2020-21",95000,54626.03571
121702040000,11,1,2,33.5365853658537,0.766339408,0.233660592,0,2021,307,1480,21266,22746,2,34,2,0,9,0,35,8,81,91,"SOUTH KORTRIGHT CSD",9.02941176470588,"SOUTH KORTRIGHT CSD","2020-21",83350,54376.11765
121901040000,20,3,4,24.6609124537608,0.389607755,0.51718493875,0.0932073025,2021,841,2317,18989,21306,3,77,4,0,3,0,39,1,80,81,"WALTON CSD",10.9220779220779,"WALTON CSD","2020-21",93183.33333,61625.88
1.29e+11,32,6,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DELAW-CHENANGO-MADISON-OTSEGO BOCES","2020-21",98998,56989.8209
130200010000,114,19,26,38.7228260869565,0,1,0,2021,2666,1159,21388,22547,6,253,6,7,7,10,38,6,82,81,"BEACON CITY SD",10.5375494071146,"BEACON CITY SD","2020-21",123189.4,87811.57937
130502020000,68,12,11,47.719298245614,0.64471763,0.1923190925,0.1629632775,2021,1323,964,21317,22281,5,112,5,1,8,5,52,6,79,83,"DOVER UFSD",11.8125,"DOVER UFSD","2020-21",130979.6,87989.4955
130801060000,120,13,23,31.5955766192733,0,0.890152436,0.1098475628,2021,3302,619,23628,24247,7,285,8,7,8,17,42,6,84,87,"HYDE PARK CSD",11.5859649122807,"HYDE PARK CSD","2020-21",134704.9167,89296.31541
131101040000,13,5,7,12.4879923150817,0,0.59522161,0.404778384,2021,612,1602,26900,28502,3,67,2,3,5,17,46,3,76,78,"NORTHEAST CSD",9.13432835820896,"NORTHEAST CSD","2020-21",115094.6667,83385.58209
131201040000,56,4,13,39.4644115574348,0.7441467125,0.24041698125,0.01543629875,2021,1093,789,27076,27865,3,94,3,1,8,11,27,4,91,92,"PAWLING CSD",11.6276595744681,"PAWLING CSD","2020-21",148041.5,90341.56989
131301040000,22,8,7,20.389249304912,0.099939525,0.6891899275,0.21087055125,2021,869,695,28747,29442,3,95,3,2,9,13,38,5,82,88,"PINE PLAINS CSD",9.14736842105263,"PINE PLAINS CSD","2020-21",123066.75,84418.06316
131500010000,83,34,20,21.0446247464503,0,0.532515161111111,0.46748484,2021,4150,1667,18340,20007,7,316,8,6,11,27,67,1,60,60,"POUGHKEEPSIE CITY SD",13.1329113924051,"POUGHKEEPSIE CITY SD","2020-21",110677.2667,87259.70476
131601060000,453,57,59,52.3759972251127,0.0118300024,0.706877927,0.2812920655,2021,7724,540,22341,22882,12,675,23,13,7,17,25,3,90,91,"ARLINGTON CSD",11.442962962963,"ARLINGTON CSD","2020-21",149919.96,96516.14072
131602020000,75,16,9,56.6465256797583,0,0.80552003625,0.194479968,2021,1474,440,28375,28816,4,151,6,3,8,8,19,4,94,96,"SPACKENKILL UFSD",9.76158940397351,"SPACKENKILL UFSD","2020-21",140698.5,97272.51656
131701060000,52,8,8,27.6008492569002,0,0.852269768571429,0.14773024,2021,1654,408,25887,26295,4,161,7,2,8,21,23,2,95,97,"RED HOOK CSD",10.2732919254658,"RED HOOK CSD","2020-21",144000.6667,93096.5
131801040000,25,4,10,22.6244343891403,0,0.885655811428571,0.114344192857143,2021,951,768,29710,30478,3,98,3,2,12,36,16,1,96,97,"RHINEBECK CSD",9.70408163265306,"RHINEBECK CSD","2020-21",155399.2,90201.1134
132101060000,350,70,55,31.6914161535675,0,0.8206398107,0.17936018678,2021,10240,545,19606,20151,13,733,24,11,5,5,20,4,91,91,"WAPPINGERS CSD",13.9699863574352,"WAPPINGERS CSD","2020-21",133029.6364,99728.04093
132201040000,60,6,4,48.4261501210654,0.13184944125,0.8681505625,0,2021,834,3668,24650,28317,4,85,3,0,3,0,24,2,86,87,"MILLBROOK CSD",9.81176470588235,"MILLBROOK CSD","2020-21",129882.5,90021.54118
1.39e+11,49,20,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUTCHESS BOCES","2020-21",115672,80332.95506
140101060000,64,7,3,35.3006067291782,0.0598670903333333,0.94013291,0,2021,1476,762,17315,18077,4,115,6,1,10,40,23,5,91,95,"ALDEN CSD",12.8347826086957,"ALDEN CSD","2020-21",108387.4,81091.13043
140201060000,123,23,26,36.379769299024,0,0.850557691111111,0.149442302888889,2021,2931,630,16765,17394,4,257,8,4,5,27,31,2,90,93,"AMHERST CSD",11.4046692607004,"AMHERST CSD","2020-21",115336.1429,72773.51953
140203060000,509,71,42,44.984533804684,0.1763653933,0.676143366,0.147491247,2021,9584,661,16981,17642,14,831,29,15,7,19,15,2,96,97,"WILLIAMSVILLE CSD",11.5330926594464,"WILLIAMSVILLE CSD","2020-21",106602.9706,82212.7814
140207060000,146,24,31,40.18717313515,0.438433414,0.422609712,0.138956876,2021,3275,803,19824,20627,6,300,14,0,5,14,42,0,92,93,"SWEET HOME CSD",10.9166666666667,"SWEET HOME CSD","2020-21",120408.6,84721.99322
140301030000,93,13,9,43.6619718309859,0.0760615866666667,0.854700883333333,0.0692375366666667,2021,1700,608,15947,16555,3,135,5,2,10,20,11,1,92,94,"EAST AURORA UFSD",12.5925925925926,"EAST AURORA UFSD","2020-21",107205.2,70740.37778
140600010000,485,176,108,12.1969620762499,0.01821133504,0.4701221125,0.51166654941,2021,30642,2451,17966,20417,63,3108,82,80,8,16,80,0,66,66,"BUFFALO CITY SD",9.85907335907336,"BUFFALO CITY SD","2020-21",105302.2541,69193.20689
140701060000,36,9,8,14.13982717989,0,0.827152311111111,0.172847685333333,2021,2202,1598,15415,17013,3,179,8,4,9,40,61,2,80,81,"CHEEKTOWAGA CSD",12.3016759776536,"CHEEKTOWAGA CSD","2020-21",98422,70485.07821
140702030000,75,12,12,33.6927223719677,0.1349215657,0.651870468,0.213207958,2021,2111,1034,15700,16734,5,166,5,2,8,36,39,3,85,89,"CHEEKTOWAGA-MARYVALE UFSD",12.7168674698795,"CHEEKTOWAGA-MARYVALE UFSD","2020-21",108883.75,78122.23457
140703020000,52,7,4,33.2268370607029,0.153697007777778,0.724210327777778,0.122092657777778,2021,1291,1238,16995,18233,4,133,6,2,9,36,53,5,81,89,"CLEVELAND HILL UFSD",9.70676691729323,"CLEVELAND HILL UFSD","2020-21",105630.8,67668.80916
140707030000,27,2,1,12.8939828080229,0,0.794033628571429,0.205966374571429,2021,1759,662,17012,17674,3,157,9,0,1,0,42,6,94,92,"DEPEW UFSD",11.203821656051,"DEPEW UFSD","2020-21",113624,77015.52258
140709030000,60,8,13,41.2087912087912,0,0.83170556375,0.168294437625,2021,1234,909,19038,19947,3,112,3,3,9,7,45,3,90,86,"CHEEKTOWAGA-SLOAN UFSD",11.0178571428571,"CHEEKTOWAGA-SLOAN UFSD","2020-21",100880,80708.23214
140801060000,167,22,9,31.9739613249091,0.0253485919,0.8435065206,0.1311448938,2021,4062,468,16268,16736,6,339,7,1,5,9,12,1,95,96,"CLARENCE CSD",11.9823008849558,"CLARENCE CSD","2020-21",108558.1,83409.14985
141101060000,44,12,10,20.9026128266033,0.209129116377778,0.663571261111111,0.127299620888889,2021,1523,718,19278,19996,4,132,6,2,7,0,32,5,91,88,"SPRINGVILLE-GRIFFITH INST CSD",11.5378787878788,"SPRINGVILLE-GRIFFITH INST CSD","2020-21",95370,76162.41667
141201060000,31,10,12,18.7085093542547,0,0.806813811428571,0.193186182714286,2021,1310,454,17704,18158,4,122,4,2,9,11,22,1,93,94,"EDEN CSD",10.7377049180328,"EDEN CSD","2020-21",109145.5,69132.51639
141301060000,115,28,18,42.466765140325,0.265329745,0.56241983625,0.172250423125,2021,2053,416,21168,21584,5,201,8,3,7,25,17,2,96,95,"IROQUOIS CSD",10.2139303482587,"IROQUOIS CSD","2020-21",119950.125,70195.69154
141401060000,99,25,17,37.4008311295807,0.059305094,0.870692306666667,0.0700025988888889,2021,2091,815,21138,21953,6,176,9,2,7,13,45,6,90,91,"EVANS-BRANT CSD (LAKE SHORE)",11.8806818181818,"EVANS-BRANT CSD (LAKE SHORE)","2020-21",105858.5556,77435.05682
141501060000,130,27,19,38.7943897344076,0.244187457777778,0.75216492,0.00364761922222222,2021,2799,531,17403,17934,3,239,7,3,10,26,20,4,93,92,"GRAND ISLAND CSD",11.7112970711297,"GRAND ISLAND CSD","2020-21",99030.71429,78286.68354
141601060000,159,22,14,40.0201359174427,0,0.929527971111111,0.0704720288888889,2021,3350,1413,16590,18003,5,289,9,4,6,29,19,4,94,95,"HAMBURG CSD",11.5916955017301,"HAMBURG CSD","2020-21",134614,78132.96057
141604060000,253,51,25,47.3074046372476,0,0.816454244,0.183545755,2021,4588,623,14743,15366,6,331,10,6,14,17,28,4,91,94,"FRONTIER CSD",13.8610271903323,"FRONTIER CSD","2020-21",102211.8182,78215.47866
141701040000,60,7,20,59.5238095238095,0.42198747375,0.578012515,0,2021,790,889,19705,20594,3,79,2,1,10,23,31,5,94,93,"HOLLAND CSD",10,"HOLLAND CSD","2020-21",95702,60618.89333
141800010000,56,9,10,22.2310440651052,0,0.83582744,0.164172564285714,2021,1865,2183,17643,19827,4,155,5,5,7,40,78,3,74,73,"LACKAWANNA CITY SD",12.0322580645161,"LACKAWANNA CITY SD","2020-21",100315,83431.01974
141901060000,143,28,10,22.626582278481,0.188128007777778,0.738951577777778,0.0729204177777778,2021,5427,387,14977,15363,6,416,11,8,5,12,20,2,95,96,"LANCASTER CSD",13.0456730769231,"LANCASTER CSD","2020-21",111928.6667,73666.72289
142101040000,55,12,8,36.6911274182789,0,0.920742917,0.079257082,2021,1262,1414,17728,19143,3,116,4,2,8,0,38,4,90,94,"AKRON CSD",10.8793103448276,"AKRON CSD","2020-21",116171.25,72255.05263
142201040000,22,9,9,32.8358208955224,0.0955543514285714,0.884393258571429,0.0200523882857143,2021,538,1587,19303,20890,2,55,3,0,26,50,33,3,89,91,"NORTH COLLINS CSD",9.78181818181818,"NORTH COLLINS CSD","2020-21",113317.5,61698.79245
142301060000,251,29,24,44.4169173597593,0,0.937082839,0.062917161,2021,4605,560,18737,19296,6,413,12,9,4,5,12,1,94,94,"ORCHARD PARK CSD",11.1501210653753,"ORCHARD PARK CSD","2020-21",103309.4,78962.14914
142500010000,78,20,10,39.553752535497,0.103582601375,0.81785734125,0.07856005375,2021,1712,801,15622,16423,5,152,6,4,11,28,46,5,90,90,"TONAWANDA CITY SD",11.2631578947368,"TONAWANDA CITY SD","2020-21",91920.57143,66451.50658
142601030000,278,61,49,31.3557410331604,0.0817953261,0.670508164,0.247696516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KENMORE-TONAWANDA UFSD","2020-21",103355.2632,79536.90783
142801060000,252,43,36,34.9514563106796,0.0249365704,0.5737752634,0.401288157,2021,6055,439,17270,17709,9,495,15,9,3,10,35,4,90,92,"WEST SENECA CSD",12.2323232323232,"WEST SENECA CSD","2020-21",117537.6875,84288.86869
1.492e+11,43,13,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERIE 2-CHAUTAUQUA-CATTARAUGUS BOCES","2020-21",99590,62964.0177
150203040000,9,1,1,41.4746543778802,0.8307826975,0.05631408,0.1129032225,2021,321,906,17284,18191,1,23,2,0,15,0,39,15,100,87,"CROWN POINT CSD",13.9565217391304,"CROWN POINT CSD","2020-21",86270,50583.3913
150601040000,1,0,0,9.1743119266055,0,1,0,2021,156,360,34283,34643,NA,NA,NA,NA,NA,NA,24,11,100,100,"KEENE CSD",NA,"KEENE CSD","2020-21",95946,73607.63636
150801040000,3,2,0,31.9148936170213,0,0.782608696666667,0.217391313333333,2021,112,1346,41110,42456,2,22,1,0,24,20,59,5,86,86,"MINERVA CSD",5.09090909090909,"MINERVA CSD","2020-21",132106.5,59138.5
150901040000,5,4,0,8.59106529209622,0.648011374,0.351988632,0,2021,707,1027,19831,20858,2,72,1,0,4,13,45,2,91,86,"MORIAH CSD",9.81944444444444,"MORIAH CSD","2020-21",99614.33333,61205.09722
151001040000,4,1,0,86.9565217391304,1,0,0,2021,74,1292,58283,59575,1,18,1,0,12,50,21,1,88,100,"NEWCOMB CSD",4.11111111111111,"NEWCOMB CSD","2020-21",128750,78207
151102040000,25,0,4,30.3030303030303,0.921301995714286,0,0.0786980085714286,2021,561,744,29158,29902,2,82,3,0,7,8,32,6,96,93,"LAKE PLACID CSD",6.84146341463415,"LAKE PLACID CSD","2020-21",100910.5,65599.30864
151401040000,2,4,0,10.4712041884817,1,0,0,2021,208,1218,29554,30771,1,29,1,0,8,33,50,4,95,95,"SCHROON LAKE CSD",7.17241379310345,"SCHROON LAKE CSD","2020-21",83640,80276.89655
151501060000,14,4,6,20.8023774145617,0,0.972445785,0.0275542075,2021,724,3445,19093,22538,1,59,3,2,20,67,50,8,82,93,"TICONDEROGA CSD",12.271186440678,"TICONDEROGA CSD","2020-21",101367,71296.57627
151701040000,7,0,2,27.34375,0.84783286,0,0.15216713,2021,245,1202,25447,26649,1,23,1,0,33,60,44,7,95,95,"WILLSBORO CSD",10.6521739130435,"WILLSBORO CSD","2020-21",139875,67985.52174
160101060000,11,3,2,13.2052821128451,0,0.8148891625,0.1851108375,2021,742,731,21445,22176,2,64,3,1,19,33,44,8,89,92,"TUPPER LAKE CSD",11.59375,"TUPPER LAKE CSD","2020-21",88750,61210.48438
160801040000,19,1,1,35.4477611940299,0.52731479,0.22247844,0.25020677,2021,503,1834,18856,20690,2,51,2,0,8,17,42,5,88,94,"CHATEAUGAY CSD",9.86274509803922,"CHATEAUGAY CSD","2020-21",90000,62076.15686
161201040000,39,7,2,27.5813295615276,0.363857168571429,0.433717071428571,0.202425751428571,2021,1401,1581,24502,26083,4,150,9,0,14,21,66,5,86,86,"SALMON RIVER CSD",9.34,"SALMON RIVER CSD","2020-21",91149.66667,62417.90604
161401060000,43,1,10,30.6923625981442,0.05269149825,0.8144347825,0.132873719375,2021,1090,1660,23421,25080,4,101,6,1,14,26,40,3,88,89,"SARANAC LAKE CSD",10.7920792079208,"SARANAC LAKE CSD","2020-21",102812.75,69378.63
161501060000,4,1,0,1.67364016736402,0.01262985575,0.87596163,0.1114085,2021,2218,1006,20017,21023,5,208,8,1,4,3,48,5,82,83,"MALONE CSD",10.6634615384615,"MALONE CSD","2020-21",102514.375,68518.79803
161601040000,40,6,7,48.4261501210654,0.479840411666667,0.399669026666667,0.120490563333333,2021,762,1831,17634,19465,2,70,4,0,8,23,54,7,91,86,"BRUSHTON-MOIRA CSD",10.8857142857143,"BRUSHTON-MOIRA CSD","2020-21",89650,62093.38571
161801040000,8,1,2,0,NA,NA,NA,2021,252,1665,27600,29264,2,33,0,0,21,50,56,3,78,78,"ST REGIS FALLS CSD",7.63636363636364,"ST REGIS FALLS CSD","2020-21",1e+05,56808.21212
1.69e+11,22,6,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FRANKLIN-ESSEX-HAMILTON BOCES","2020-21",102306,60399.91176
170301020000,10,1,0,58.4795321637427,0.88645346,0.041082765,0.072463765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WHEELERVILLE UFSD","2020-21",76000,60469
170500010000,92,22,20,32.6472675656494,0.0262217588888889,0.953989452222222,0.0197887935555556,2021,2433,1346,18396,19741,5,225,9,4,11,18,71,0,70,75,"GLOVERSVILLE CITY SD",10.8133333333333,"GLOVERSVILLE CITY SD","2020-21",97616.375,70017.72197
170600010000,22,5,4,13.5052179251074,0,1,0,2021,1429,916,17869,18785,3,108,4,1,8,0,42,5,76,75,"JOHNSTOWN CITY SD",13.2314814814815,"JOHNSTOWN CITY SD","2020-21",89050,65783.30556
170801040000,18,3,6,22.2772277227723,0,0.721380004,0.278619998,2021,856,1216,18479,19695,2,74,3,1,8,0,43,6,91,89,"MAYFIELD CSD",11.5675675675676,"MAYFIELD CSD","2020-21",97609.33333,66987.43836
170901040000,17,2,2,45.0928381962865,0,0.608936462,0.391063542,2021,417,1058,21056,22115,3,45,1,0,0,0,42,5,94,94,"NORTHVILLE CSD",9.26666666666667,"NORTHVILLE CSD","2020-21",103930,64159.51111
171102040000,79,10,17,46.1448598130841,0.30662310375,0.52288170375,0.170495191375,2021,1728,513,16327,16839,2,134,5,3,14,26,35,4,89,90,"BROADALBIN-PERTH CSD",12.8955223880597,"BROADALBIN-PERTH CSD","2020-21",101664.6,67002.28358
180202040000,38,6,5,45.8383594692401,0,0.897349272857143,0.102650727142857,2021,737,839,19275,20114,1,78,2,0,5,10,28,4,87,90,"ALEXANDER CSD",9.44871794871795,"ALEXANDER CSD","2020-21",99388,66578.89744
180300010000,95,31,17,38.5551948051948,0.206079618571429,0.6646632,0.129257181,2021,2183,1010,18153,19163,4,217,12,1,16,39,55,1,84,86,"BATAVIA CITY SD",10.0599078341014,"BATAVIA CITY SD","2020-21",110398.5,61827.07373
180300877197,4,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NEW YORK STATE SCHOOL FOR THE BLIND","2020-21",80413,71038.07692
180701040000,28,6,8,26.948989412897,0.0942856971428571,0.841447238571429,0.06426706,2021,810,1554,19083,20638,2,86,4,1,9,17,34,9,87,92,"BYRON-BERGEN CSD",9.41860465116279,"BYRON-BERGEN CSD","2020-21",98960,65642.40698
180901040000,26,6,6,58.6907449209932,0.286614954444444,0.558095623333333,0.155289430444444,2021,402,526,19413,19939,2,50,2,0,24,58,32,6,100,97,"ELBA CSD",8.04,"ELBA CSD","2020-21",92396.5,53230.12
181001060000,64,9,9,51.5713134568896,0.29037981,0.7096201874,0,2021,1151,715,16615,17329,2,106,5,1,5,8,34,4,93,91,"LE ROY CSD",10.8584905660377,"LE ROY CSD","2020-21",99111.75,63362.73585
181101040000,64,6,13,72.0720720720721,0.865106084285714,0,0.13489392,2021,776,608,19021,19629,2,77,4,0,8,9,41,10,88,91,"OAKFIELD-ALABAMA CSD",10.0779220779221,"OAKFIELD-ALABAMA CSD","2020-21",89396.66667,58180.71053
181201040000,41,9,4,57.909604519774,0.136986297142857,0.863013694285714,0,2021,656,1194,20100,21295,2,84,2,2,13,29,32,10,90,87,"PAVILION CSD",7.80952380952381,"PAVILION CSD","2020-21",105597,57271.24691
181302040000,61,9,6,65.24064171123,1,0,0,2021,893,773,19476,20249,3,89,5,0,16,20,37,3,93,97,"PEMBROKE CSD",10.0337078651685,"PEMBROKE CSD","2020-21",100827.5,64610.02247
190301040000,32,6,9,28.7511230907457,0,1,0,2021,1107,1299,21689,22988,4,123,4,2,10,25,54,2,78,87,"CAIRO-DURHAM CSD",9,"CAIRO-DURHAM CSD","2020-21",97736.5,70691.95935
190401060000,27,8,11,18.6592950932965,0,0.75221785375,0.24778214375,2021,1320,1021,23432,24453,2,122,4,4,5,6,51,0,81,84,"CATSKILL CSD",10.8196721311475,"CATSKILL CSD","2020-21",99139.16667,77446.9918
190501040000,55,4,7,40.7407407407407,0.946450574285714,0,0.05354943,2021,1188,964,21264,22228,4,115,4,2,11,33,33,1,91,93,"COXSACKIE-ATHENS CSD",10.3304347826087,"COXSACKIE-ATHENS CSD","2020-21",127471.5,79937.5614
190701040000,34,5,13,30.1151461470328,0.399458717777778,0.600541286666667,0,2021,1095,1056,23089,24145,3,102,4,0,5,27,32,5,84,82,"GREENVILLE CSD",10.7352941176471,"GREENVILLE CSD","2020-21",116811.75,75190.13725
190901040000,14,5,1,35,0.16179587,0.591683278333333,0.246520848,2021,353,1255,29296,30551,2,48,2,0,7,25,51,1,89,91,"HUNTER-TANNERSVILLE CSD",7.35416666666667,"HUNTER-TANNERSVILLE CSD","2020-21",86381.5,65588.15909
191401040000,6,2,5,17.0454545454545,0,1,0,2021,301,927,31401,32327,0,35,2,0,8,14,38,5,86,81,"WINDHAM-ASHLAND-JEWETT CSD",8.6,"WINDHAM-ASHLAND-JEWETT CSD","2020-21",NA,74342.6
1.99e+11,27,7,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTSEGO-DELAW-SCHOHARIE-GREENE BOCES","2020-21",92577,55994.10204
200401040000,5,1,2,45.045045045045,0.951563646,0,0.0484363468,2021,108,766,44322,45088,1,21,1,0,5,0,38,0,89,78,"INDIAN LAKE CSD",5.14285714285714,"INDIAN LAKE CSD","2020-21",155220,66327.28571
200601040000,1,2,1,16.6666666666667,0.75115207,0,0.248847931333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE PLEASANT CSD","2020-21",156676,61186.17647
200701040000,1,0,1,24.390243902439,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LONG LAKE CSD","2020-21",113516,56437
200901040000,5,1,0,43.859649122807,0.876630395,0,0.1233696025,2021,142,874,33412,34286,1,22,1,0,4,0,35,4,84,79,"WELLS CSD",6.45454545454545,"WELLS CSD","2020-21",95998,73098.04545
2.09e+11,37,5,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HAMILTON-FULTON-MONTGOMERY BOCES","2020-21",95779.66667,57663.68041
210302040000,26,5,6,34.3915343915344,0.46143808875,0.44762275375,0.09093916,2021,636,910,22202,23111,2,66,3,1,9,0,39,5,81,81,"WEST CANADA VALLEY CSD",9.63636363636364,"WEST CANADA VALLEY CSD","2020-21",93913.5,57437.58065
210402060000,21,14,5,18.0722891566265,0,0.70418165625,0.29581834375,2021,862,1160,15943,17103,3,71,3,0,9,17,36,8,86,91,"FRANKFORT-SCHUYLER CSD",12.1408450704225,"FRANKFORT-SCHUYLER CSD","2020-21",91990,68092.04348
210601060000,50,9,4,42.8082191780822,0.43374277375,0.5038448775,0.062412339625,2021,1050,1288,16468,17756,3,86,3,2,15,24,56,8,75,83,"HERKIMER CSD",12.2093023255814,"HERKIMER CSD","2020-21",104696,56444.51765
210800050000,43,14,14,39.8886827458256,0,1,0,2021,1059,461,18953,19414,3,102,3,1,10,6,55,5,87,87,"LITTLE FALLS CITY SD",10.3823529411765,"LITTLE FALLS CITY SD","2020-21",97482,58742.06931
211003040000,0,1,0,0,0,1,0,2021,788,1043,17889,18932,3,75,2,0,6,0,56,4,88,88,"DOLGEVILLE CSD",10.5066666666667,"DOLGEVILLE CSD","2020-21",95560.33333,61502.77333
211103040000,16,6,8,24.5398773006135,0.92502434,0,0.07497566,2021,490,794,23531,24324,1,50,2,1,11,38,33,11,86,90,"POLAND CSD",9.8,"POLAND CSD","2020-21",92712.5,65876.74
211701040000,4,1,2,15.0375939849624,0,0.88858542,0.11141458,2021,166,2424,26432,28855,1,21,1,0,17,22,42,5,95,90,"VAN HORNESVILLE-OWEN D YOUNG CSD",7.9047619047619,"VAN HORNESVILLE-OWEN D YOUNG CSD","2020-21",69863,51725.57143
211901020000,18,4,1,74.6887966804979,0.804212456666667,0,0.195787539,2021,257,371,29592,29962,1,27,1,0,11,0,36,8,100,92,"TOWN OF WEBB UFSD",9.51851851851852,"TOWN OF WEBB UFSD","2020-21",106325,65909.92593
212001040000,36,10,8,31.634446397188,0.651801245,0.18531031375,0.162888445,2021,1039,1027,19762,20789,3,96,2,2,2,5,43,5,88,84,"MOUNT MARKHAM CSD",10.8229166666667,"MOUNT MARKHAM CSD","2020-21",112605,63580.32979
212101040000,45,15,10,20.3989120580236,0.42852349,0.328314681666667,0.243161831111111,2021,2101,729,17190,17919,4,157,4,4,13,44,66,3,79,79,"CENTRAL VALLEY CSD AT ILION-MOHAWK",13.3821656050955,"CENTRAL VALLEY CSD AT ILION-MOHAWK","2020-21",96054.33333,66529.02564
220101040000,54,14,12,29.6052631578947,0,1,0,2021,1773,679,14921,15600,4,124,6,1,13,19,39,7,79,87,"SOUTH JEFFERSON CSD",14.2983870967742,"SOUTH JEFFERSON CSD","2020-21",91809.8,62803.30645
220202040000,12,7,3,21.505376344086,0.64504236,0.354957655,0,2021,474,983,21566,22549,2,50,2,0,14,19,44,5,98,96,"ALEXANDRIA CSD",9.48,"ALEXANDRIA CSD","2020-21",91909,56149
220301060000,130,27,39,37.1959942775393,0,1,0,2021,3264,1177,19520,20696,7,295,14,3,6,7,33,14,93,93,"INDIAN RIVER CSD",11.064406779661,"INDIAN RIVER CSD","2020-21",101240.3333,68220.73559
